Points:0,Points:1,Points:2,U:0,U:1,U:2
1.998125,1.887406,0.025,1.44239,0.621557,-3.1502100000000004e-17
6.97869,0.5473969,0.025,-2.23529,-2.52593,2.1336e-19
8.981512,1.147639,0.025,0.0864679,0.0756779,-7.626830000000001e-18
6.740059,0.5342946,0.025,-2.30883,-1.91704,1.6059500000000001e-18
4.445358,3.199253,0.025,1.5496,3.73369,3.50516e-18
4.533427,3.805409,0.025,1.7682,1.16515,4.432140000000001e-17
7.978391,1.378745,0.025,-0.193708,-1.22553,-4.4316800000000006e-18
7.136492,2.611839,0.025,1.1822,-1.96198,-2.91398e-19
6.470501,5.737991,0.025,-0.64945,-0.179841,-7.103720000000001e-18
1.029267,4.732263,0.025,0.789311,-0.0153841,-2.5539100000000006e-17
9.472064,0.3324905,0.025,0.88795,0.524495,1.6902200000000002e-17
9.40253,2.968766,0.025,0.0599317,0.063774,8.57919e-17
8.183205,5.27174,0.025,0.22939,0.697305,1.15347e-17
0.8562128,3.301655,0.025,-0.4434,0.009783,5.027200000000001e-17
6.20595,3.847764,0.025,2.05721,-0.803466,-7.2863e-18
4.776898,4.781499,0.025,-0.655268,-0.809803,8.1108e-18
2.550854,0.7788766,0.025,0.208919,0.16968,-7.20131e-18
4.362948,0.5858403,0.025,-0.128686,-0.177716,-4.5936800000000004e-17
1.54502,3.568076,0.025,0.0502225,-0.441897,-2.9006700000000005e-17
9.306845,0.8953438,0.025,0.239854,0.419946,-2.86233e-18
3.608733,5.927322,0.025,2.30844,0.434078,1.6134699999999998e-19
7.633265,2.48946,0.025,0.781365,-2.64222,3.3665100000000003e-18
3.799421,0.7765818,0.025,0.0153701,-0.152092,-1.5310600000000002e-18
7.85374,5.572824,0.025,-0.0666509,0.518266,2.9953e-17
0.5418206,5.449351,0.025,-0.180365,-0.334829,-5.42504e-17
2.948336,3.283945,0.025,0.62825,0.133267,1.2364200000000001e-17
7.099325,5.573295,0.025,-0.555198,0.102541,3.617720000000001e-18
1.000321,3.174854,0.025,-0.729535,-0.0679835,-5.63262e-17
8.576018,1.84913,0.025,-0.247339,-0.267636,1.1740200000000003e-17
2.942288,4.100051,0.025,-0.013491,-0.527265,9.53507e-18
8.40294,4.455546,0.025,-0.0903967,0.258582,1.5875e-18
0.8699165,0.7355458,0.025,-0.0559189,0.179676,1.6316800000000002e-17
7.716704,4.24038,0.025,0.661977,1.49901,-6.18926e-18
6.203351,4.788303,0.025,-0.00565024,-0.397117,-1.0007800000000003e-17
9.488508,4.966747,0.025,0.115217,-0.551036,6.96878e-18
8.580234,0.1663675,0.025,1.46224,0.018103,1.4095100000000002e-18
7.979377,4.971834,0.025,0.0718924,1.18106,-4.11341e-19
2.543734,0.1357089,0.025,-0.891791,0.0128434,-1.47108e-17
7.057277,0.2513833,0.025,-1.8799,-1.65625,1.2479400000000003e-17
4.478558,1.486163,0.025,0.32036,0.0285393,6.56093e-18
4.9687,1.033196,0.025,0.00883589,-0.515006,2.15541e-16
9.393368,4.749529,0.025,-0.00552074,-0.499049,2.97557e-18
0.4999657,1.73264,0.025,0.66801,0.110261,-1.1714600000000001e-17
0.9328964,5.427644,0.025,-0.178467,-0.0657321,5.7427e-18
2.502482,3.90059,0.025,-1.74546,0.549065,-1.90768e-18
8.682906,5.968711,0.025,0.548028,0.0141212,5.02829e-17
4.740933,0.149155,0.025,-0.251311,-0.13898,-8.351790000000001e-17
5.712654,3.00271,0.025,-1.02121,0.527716,6.014580000000001e-18
8.791895,1.694848,0.025,-0.197723,-0.102517,-4.98674e-18
7.08699,0.766089,0.025,-1.90221,-2.95802,6.97798e-18
2.071549,4.226153,0.025,-0.450179,1.11812,-1.4331800000000006e-17
8.423208,0.7341841,0.025,0.260701,-0.21448,7.5646100000000005e-19
9.523758,2.180783,0.025,-0.471898,0.727206,-9.07835e-18
7.528014,1.089332,0.025,-1.00114,-3.12915,2.46009e-19
8.294064,3.996214,0.025,-0.39327,0.149905,2.4563800000000002e-17
6.953706,1.735447,0.025,0.228232,-2.18941,2.8895899999999995e-19
5.565928,1.308716,0.025,-0.0360651,3.31124,-2.4518400000000007e-17
1.653345,0.3262667,0.025,0.127894,0.679118,1.93847e-18
5.661516,1.904881,0.025,0.212011,2.81459,-7.64122e-18
9.062589,1.757203,0.025,-0.232765,0.154495,-4.13982e-18
7.138117,0.4829156,0.025,-1.86537,-2.4595,-4.647439999999999e-19
9.360335,2.682666,0.025,-0.928146,0.592086,-2.0824500000000002e-17
2.710601,5.152213,0.025,0.00289672,0.455408,8.784680000000001e-18
9.965367,4.857962,0.025,0.00250143,-0.812531,-2.35276e-18
1.285054,5.44342,0.025,-0.219563,0.0981984,3.908780000000001e-17
3.271944,5.295681,0.025,0.342071,0.308029,5.530570000000001e-18
2.421249,4.076328,0.025,-2.06685,0.985083,-4.0339600000000005e-18
4.256047,1.273972,0.025,0.362051,-0.0312965,3.14215e-17
8.07317,5.353987,0.025,0.168703,0.721985,-5.009240000000001e-18
7.350697,3.607971,0.025,0.367372,0.770422,-3.4460800000000002e-18
0.2521715,3.655415,0.025,0.217245,0.438972,-3.694430000000001e-17
2.249654,3.823369,0.025,-0.893009,-0.0161393,-5.377180000000001e-18
0.7654299,0.7354747,0.025,-0.0919277,-0.0887626,-1.3094900000000001e-17
9.890162,0.1905428,0.025,0.124164,0.0516604,6.661570000000001e-17
2.10786,3.382286,0.025,0.395265,-0.362411,-1.3091800000000001e-17
0.9845213,3.841618,0.025,0.741827,-0.0423421,3.91151e-17
8.71824,4.291902,0.025,-0.315723,0.115173,-1.1757900000000001e-17
9.161646,5.650184,0.025,0.557449,-0.0767874,3.0922900000000004e-18
7.761386,4.864862,0.025,-0.0362848,1.21101,-8.923120000000001e-18
8.698851,3.773953,0.025,-0.633608,0.0210894,-3.0368300000000005e-17
1.001428,0.9298595,0.025,0.447665,0.449508,-4.1282400000000006e-18
9.224384,2.792547,0.025,-0.967639,0.377104,-7.657659999999999e-19
2.236021,1.501374,0.025,1.62673,0.673494,6.3958500000000005e-18
3.066548,0.3536218,0.025,-0.584613,-0.0720536,1.3305600000000001e-17
3.272008,3.968582,0.025,-2.7108,0.00102959,1.64842e-17
3.118311,3.851639,0.025,-2.01693,0.115492,2.11365e-17
6.908581,5.356422,0.025,-0.403485,-0.00599238,6.8759300000000005e-18
1.339315,5.443497,0.025,-0.216037,0.126436,-1.49555e-17
3.82697,5.610629,0.025,1.11625,0.298456,-1.5578200000000002e-18
9.847552,1.4259,0.025,-0.0345703,1.52996,3.43067e-18
3.225226,3.576019,0.025,-0.471727,0.0922533,2.3811200000000002e-17
7.290433,3.114775,0.025,1.7777,-1.6247,-4.9516700000000004e-18
3.078932,3.66905,0.025,-0.922193,0.189765,1.6194700000000002e-17
1.636757,5.397011,0.025,-0.0876832,0.343741,6.815280000000001e-17
2.894975,2.058727,0.025,1.80341,0.299698,-5.26857e-19
7.663797,5.409677,0.025,-0.295695,0.606632,2.2269300000000002e-17
2.05764,4.050113,0.025,-0.454822,-0.225539,8.86095e-17
0.5050018,0.554356,0.025,-0.297201,-0.266978,1.8086200000000002e-17
7.379684,1.61326,0.025,-0.231857,-3.46132,-6.924260000000001e-18
3.655152,1.706852,0.025,1.32385,0.422202,1.549e-19
6.187544,5.30259,0.025,-0.318856,-0.392996,8.91643e-18
4.828542,5.429684,0.025,0.198557,-1.28272,-5.786860000000001e-18
0.4982824,1.916905,0.025,0.161007,-0.103903,2.10155e-17
4.448008,4.662524,0.025,-1.18232,-0.265181,1.8178600000000006e-17
9.865022,4.80208,0.025,0.00487824,-0.752621,3.3581700000000004e-18
0.7645278,1.276284,0.025,1.56256,0.430963,-9.228450000000001e-18
8.818965,0.866104,0.025,0.265494,0.00431546,-1.1513800000000001e-17
6.979905,1.011715,0.025,-1.35344,-2.48395,7.43341e-18
3.310377,1.321252,0.025,1.06801,0.0842142,1.892e-17
9.771681,0.7257147,0.025,0.251483,1.19797,4.43989e-18
3.788417,3.077542,0.025,-0.124375,0.139529,-4.695690000000001e-17
7.059555,2.287797,0.025,1.24903,-2.29665,5.8510100000000004e-18
6.843579,3.215792,0.025,2.70077,-1.86996,-3.856840000000001e-18
4.048345,2.973918,0.025,1.20239,3.01081,-5.924540000000001e-18
7.037367,3.346219,0.025,2.15007,-1.31604,6.0724299999999995e-21
